customerid,campaign,pdays,previous,poutcome,y
9285,2,-1,0,unknown,no
9286,3,-1,0,unknown,no
9287,2,-1,0,unknown,no
9288,8,-1,0,unknown,no
9289,13,-1,0,unknown,no
9290,2,-1,0,unknown,no
9291,2,-1,0,unknown,no
9292,2,-1,0,unknown,no
9293,26,-1,0,unknown,no
9294,2,-1,0,unknown,no
9295,26,-1,0,unknown,no
9296,10,-1,0,unknown,no
9297,31,-1,0,unknown,no
9298,5,-1,0,unknown,no
9299,3,-1,0,unknown,no
9300,2,-1,0,unknown,no
9301,3,-1,0,unknown,no
9302,2,-1,0,unknown,no
9303,12,-1,0,unknown,no
9304,2,-1,0,unknown,no
9305,2,-1,0,unknown,no
9306,2,-1,0,unknown,no
9307,2,-1,0,unknown,no
9308,2,-1,0,unknown,no
9309,2,-1,0,unknown,no
9310,3,-1,0,unknown,no
9311,2,-1,0,unknown,no
9312,6,-1,0,unknown,no
9313,2,-1,0,unknown,no
9314,3,-1,0,unknown,no
9315,3,-1,0,unknown,no
9316,3,-1,0,unknown,no
9317,7,-1,0,unknown,no
9318,2,-1,0,unknown,no
9319,1,-1,0,unknown,no
9320,2,-1,0,unknown,yes
9321,1,-1,0,unknown,no
9322,4,-1,0,unknown,no
9323,1,-1,0,unknown,no
9324,1,-1,0,unknown,no
9325,1,-1,0,unknown,no
9326,1,-1,0,unknown,no
9327,1,-1,0,unknown,no
9328,1,-1,0,unknown,no
9329,4,-1,0,unknown,no
9330,11,-1,0,unknown,no
9331,15,-1,0,unknown,no
9332,2,-1,0,unknown,no
9333,4,-1,0,unknown,no
9334,4,-1,0,unknown,no
9335,1,-1,0,unknown,no
9336,11,-1,0,unknown,no
9337,3,-1,0,unknown,no
9338,1,-1,0,unknown,no
9339,1,-1,0,unknown,no
9340,1,-1,0,unknown,no
9341,1,-1,0,unknown,yes
9342,1,-1,0,unknown,no
9343,9,-1,0,unknown,no
9344,3,-1,0,unknown,no
9345,2,-1,0,unknown,no
9346,1,-1,0,unknown,no
9347,1,-1,0,unknown,no
9348,1,-1,0,unknown,no
9349,1,-1,0,unknown,no
9350,1,-1,0,unknown,no
9351,1,-1,0,unknown,no
9352,2,-1,0,unknown,no
9353,5,-1,0,unknown,no
9354,2,-1,0,unknown,no
9355,1,-1,0,unknown,no
9356,2,-1,0,unknown,no
9357,1,-1,0,unknown,no
9358,1,-1,0,unknown,no
9359,1,-1,0,unknown,no
9360,18,-1,0,unknown,no
9361,1,-1,0,unknown,no
9362,3,-1,0,unknown,no
9363,2,-1,0,unknown,no
9364,1,-1,0,unknown,no
9365,1,-1,0,unknown,no
9366,1,-1,0,unknown,no
9367,1,-1,0,unknown,no
9368,5,-1,0,unknown,no
9369,3,-1,0,unknown,no
9370,5,-1,0,unknown,no
9371,2,-1,0,unknown,no
9372,2,-1,0,unknown,no
9373,5,-1,0,unknown,no
9374,2,-1,0,unknown,no
9375,2,-1,0,unknown,no
9376,1,-1,0,unknown,no
9377,2,-1,0,unknown,no
9378,1,-1,0,unknown,no
9379,1,-1,0,unknown,no
9380,3,-1,0,unknown,no
9381,5,-1,0,unknown,yes
9382,2,-1,0,unknown,yes
9383,5,-1,0,unknown,no
9384,3,-1,0,unknown,no
9385,1,-1,0,unknown,no
9386,2,-1,0,unknown,no
9387,2,-1,0,unknown,no
9388,2,-1,0,unknown,no
9389,1,-1,0,unknown,no
9390,2,-1,0,unknown,yes
9391,3,-1,0,unknown,no
9392,3,-1,0,unknown,no
9393,2,-1,0,unknown,no
9394,1,-1,0,unknown,no
9395,1,-1,0,unknown,no
9396,1,-1,0,unknown,no
9397,5,-1,0,unknown,no
9398,3,-1,0,unknown,no
9399,2,-1,0,unknown,no
9400,2,-1,0,unknown,no
9401,1,-1,0,unknown,no
9402,1,-1,0,unknown,no
9403,1,-1,0,unknown,no
9404,2,-1,0,unknown,no
9405,16,-1,0,unknown,no
9406,3,-1,0,unknown,no
9407,1,-1,0,unknown,no
9408,1,-1,0,unknown,no
9409,1,-1,0,unknown,no
9410,1,-1,0,unknown,no
9411,1,-1,0,unknown,no
9412,1,-1,0,unknown,no
9413,1,-1,0,unknown,no
9414,1,-1,0,unknown,no
9415,1,-1,0,unknown,no
9416,1,-1,0,unknown,no
9417,3,-1,0,unknown,no
9418,1,-1,0,unknown,no
9419,1,-1,0,unknown,no
9420,1,-1,0,unknown,no
9421,3,-1,0,unknown,no
9422,2,-1,0,unknown,no
9423,1,-1,0,unknown,no
9424,2,-1,0,unknown,no
9425,1,-1,0,unknown,no
9426,1,-1,0,unknown,no
9427,1,-1,0,unknown,no
9428,1,-1,0,unknown,no
9429,13,-1,0,unknown,no
9430,2,-1,0,unknown,no
9431,13,-1,0,unknown,no
9432,2,-1,0,unknown,no
9433,3,-1,0,unknown,no
9434,1,-1,0,unknown,no
9435,11,-1,0,unknown,yes
9436,2,-1,0,unknown,no
9437,1,-1,0,unknown,no
9438,1,-1,0,unknown,no
9439,1,-1,0,unknown,no
9440,3,-1,0,unknown,no
9441,1,-1,0,unknown,no
9442,4,-1,0,unknown,yes
9443,2,-1,0,unknown,yes
9444,3,-1,0,unknown,no
9445,1,-1,0,unknown,no
9446,5,-1,0,unknown,no
9447,2,-1,0,unknown,no
9448,2,-1,0,unknown,no
9449,4,-1,0,unknown,no
9450,1,-1,0,unknown,no
9451,1,-1,0,unknown,no
9452,4,-1,0,unknown,no
9453,2,-1,0,unknown,no
9454,2,-1,0,unknown,yes
9455,3,-1,0,unknown,no
9456,1,-1,0,unknown,no
9457,3,-1,0,unknown,no
9458,3,-1,0,unknown,no
9459,3,-1,0,unknown,no
9460,2,-1,0,unknown,no
9461,3,-1,0,unknown,no
9462,1,-1,0,unknown,no
9463,1,-1,0,unknown,no
9464,1,-1,0,unknown,no
9465,1,-1,0,unknown,no
9466,1,-1,0,unknown,no
9467,1,-1,0,unknown,no
9468,1,-1,0,unknown,no
9469,2,-1,0,unknown,no
9470,2,-1,0,unknown,no
9471,4,-1,0,unknown,no
9472,2,-1,0,unknown,no
9473,1,-1,0,unknown,no
9474,1,-1,0,unknown,no
9475,1,-1,0,unknown,no
9476,2,-1,0,unknown,no
9477,2,-1,0,unknown,yes
9478,1,-1,0,unknown,no
9479,1,-1,0,unknown,no
9480,3,-1,0,unknown,no
9481,2,-1,0,unknown,no
9482,3,-1,0,unknown,no
9483,2,-1,0,unknown,no
9484,5,-1,0,unknown,no
9485,3,-1,0,unknown,no
9486,4,-1,0,unknown,no
9487,2,-1,0,unknown,no
9488,13,-1,0,unknown,no
9489,2,-1,0,unknown,no
9490,2,-1,0,unknown,no
9491,4,-1,0,unknown,no
9492,2,-1,0,unknown,no
9493,3,-1,0,unknown,yes
9494,2,-1,0,unknown,no
9495,3,-1,0,unknown,no
9496,2,-1,0,unknown,no
9497,2,-1,0,unknown,no
9498,2,-1,0,unknown,no
9499,4,-1,0,unknown,no
9500,2,-1,0,unknown,yes
9501,3,-1,0,unknown,no
9502,2,-1,0,unknown,no
9503,1,-1,0,unknown,no
9504,1,-1,0,unknown,no
9505,1,-1,0,unknown,no
9506,4,-1,0,unknown,no
9507,2,-1,0,unknown,no
9508,1,-1,0,unknown,no
9509,2,-1,0,unknown,no
9510,2,-1,0,unknown,no
9511,1,-1,0,unknown,no
9512,1,-1,0,unknown,no
9513,2,-1,0,unknown,no
9514,5,-1,0,unknown,no
9515,2,-1,0,unknown,no
9516,3,-1,0,unknown,yes
9517,2,-1,0,unknown,no
9518,2,-1,0,unknown,no
9519,2,-1,0,unknown,no
9520,8,-1,0,unknown,no
9521,1,-1,0,unknown,no
9522,4,-1,0,unknown,no
9523,2,-1,0,unknown,no
9524,2,-1,0,unknown,no
9525,2,-1,0,unknown,no
9526,2,-1,0,unknown,no
9527,7,-1,0,unknown,no
9528,6,-1,0,unknown,no
9529,2,-1,0,unknown,no
9530,2,-1,0,unknown,no
9531,4,-1,0,unknown,no
9532,2,-1,0,unknown,no
9533,2,-1,0,unknown,no
9534,2,-1,0,unknown,no
9535,5,-1,0,unknown,no
9536,2,-1,0,unknown,no
9537,2,-1,0,unknown,no
9538,4,-1,0,unknown,no
9539,2,-1,0,unknown,no
9540,2,-1,0,unknown,no
9541,2,-1,0,unknown,no
9542,2,-1,0,unknown,no
9543,4,-1,0,unknown,no
9544,3,-1,0,unknown,no
9545,3,-1,0,unknown,no
9546,8,-1,0,unknown,no
9547,2,-1,0,unknown,no
9548,2,-1,0,unknown,no
9549,2,-1,0,unknown,no
9550,2,-1,0,unknown,no
9551,4,-1,0,unknown,no
9552,4,-1,0,unknown,no
9553,3,-1,0,unknown,no
9554,2,-1,0,unknown,no
9555,1,-1,0,unknown,no
9556,1,-1,0,unknown,no
9557,1,-1,0,unknown,no
9558,1,-1,0,unknown,no
9559,2,-1,0,unknown,no
9560,1,-1,0,unknown,no
9561,24,-1,0,unknown,no
9562,2,-1,0,unknown,no
9563,1,-1,0,unknown,no
9564,2,-1,0,unknown,no
9565,1,-1,0,unknown,no
9566,1,-1,0,unknown,no
9567,24,-1,0,unknown,no
9568,1,-1,0,unknown,no
9569,2,-1,0,unknown,no
9570,1,-1,0,unknown,no
9571,1,-1,0,unknown,no
9572,2,-1,0,unknown,no
9573,1,-1,0,unknown,no
9574,4,-1,0,unknown,no
9575,1,-1,0,unknown,no
9576,2,-1,0,unknown,no
9577,1,-1,0,unknown,no
9578,3,-1,0,unknown,no
9579,1,-1,0,unknown,yes
9580,2,-1,0,unknown,no
9581,1,-1,0,unknown,no
9582,2,-1,0,unknown,yes
9583,3,-1,0,unknown,no
9584,3,-1,0,unknown,no
9585,2,-1,0,unknown,no
9586,3,-1,0,unknown,no
9587,3,-1,0,unknown,no
9588,5,-1,0,unknown,no
9589,7,-1,0,unknown,no
9590,2,-1,0,unknown,no
9591,1,-1,0,unknown,no
9592,5,-1,0,unknown,no
9593,1,-1,0,unknown,no
9594,2,-1,0,unknown,no
9595,3,-1,0,unknown,no
9596,2,-1,0,unknown,no
9597,3,-1,0,unknown,no
9598,3,-1,0,unknown,no
9599,3,-1,0,unknown,no
9600,5,-1,0,unknown,no
9601,3,-1,0,unknown,no
9602,1,-1,0,unknown,no
9603,6,-1,0,unknown,no
9604,3,-1,0,unknown,no
9605,1,-1,0,unknown,no
9606,2,-1,0,unknown,no
9607,2,-1,0,unknown,no
9608,1,-1,0,unknown,no
9609,7,-1,0,unknown,no
9610,4,-1,0,unknown,no
9611,4,-1,0,unknown,no
9612,1,-1,0,unknown,no
9613,3,-1,0,unknown,no
9614,2,-1,0,unknown,no
9615,5,-1,0,unknown,no
9616,2,-1,0,unknown,no
9617,2,-1,0,unknown,no
9618,1,-1,0,unknown,no
9619,1,-1,0,unknown,no
9620,1,-1,0,unknown,no
9621,1,-1,0,unknown,no
9622,1,-1,0,unknown,no
9623,2,-1,0,unknown,no
9624,3,-1,0,unknown,no
9625,1,-1,0,unknown,no
9626,1,-1,0,unknown,no
9627,5,-1,0,unknown,no
9628,1,-1,0,unknown,no
9629,4,-1,0,unknown,no
9630,2,-1,0,unknown,no
9631,2,-1,0,unknown,no
9632,2,-1,0,unknown,no
9633,6,-1,0,unknown,no
9634,2,-1,0,unknown,no
9635,1,-1,0,unknown,no
9636,2,-1,0,unknown,no
9637,2,-1,0,unknown,no
9638,3,-1,0,unknown,no
9639,13,-1,0,unknown,no
9640,4,-1,0,unknown,no
9641,4,-1,0,unknown,no
9642,2,-1,0,unknown,no
9643,4,-1,0,unknown,no
9644,6,-1,0,unknown,no
9645,3,-1,0,unknown,no
9646,2,-1,0,unknown,no
9647,3,-1,0,unknown,no
9648,2,-1,0,unknown,yes
9649,10,-1,0,unknown,no
9650,3,-1,0,unknown,no
9651,2,-1,0,unknown,no
9652,2,-1,0,unknown,no
9653,2,-1,0,unknown,no
9654,4,-1,0,unknown,no
9655,7,-1,0,unknown,no
9656,2,-1,0,unknown,no
9657,3,-1,0,unknown,no
9658,3,-1,0,unknown,no
9659,4,-1,0,unknown,no
9660,2,-1,0,unknown,no
9661,6,-1,0,unknown,no
9662,4,-1,0,unknown,no
9663,2,-1,0,unknown,no
9664,2,-1,0,unknown,no
9665,8,-1,0,unknown,no
9666,3,-1,0,unknown,no
9667,2,-1,0,unknown,no
9668,3,-1,0,unknown,no
9669,4,-1,0,unknown,no
9670,2,-1,0,unknown,no
9671,4,-1,0,unknown,no
9672,9,-1,0,unknown,yes
9673,3,-1,0,unknown,no
9674,2,-1,0,unknown,no
9675,5,-1,0,unknown,no
9676,3,-1,0,unknown,no
9677,4,-1,0,unknown,no
9678,18,-1,0,unknown,no
9679,6,-1,0,unknown,no
9680,5,-1,0,unknown,no
9681,2,-1,0,unknown,no
9682,2,-1,0,unknown,no
9683,1,-1,0,unknown,no
9684,1,-1,0,unknown,no
9685,1,-1,0,unknown,no
9686,1,-1,0,unknown,no
9687,5,-1,0,unknown,no
9688,12,-1,0,unknown,no
9689,1,-1,0,unknown,no
9690,1,-1,0,unknown,no
9691,1,-1,0,unknown,no
9692,3,-1,0,unknown,yes
9693,1,-1,0,unknown,no
9694,1,-1,0,unknown,no
9695,1,-1,0,unknown,no
9696,5,-1,0,unknown,no
9697,4,-1,0,unknown,no
9698,5,-1,0,unknown,no
9699,18,-1,0,unknown,no
9700,2,-1,0,unknown,no
9701,1,-1,0,unknown,no
9702,1,-1,0,unknown,no
9703,1,-1,0,unknown,no
9704,5,-1,0,unknown,no
9705,1,-1,0,unknown,no
9706,1,-1,0,unknown,no
9707,1,-1,0,unknown,no
9708,2,-1,0,unknown,no
9709,1,-1,0,unknown,no
9710,1,-1,0,unknown,no
9711,1,-1,0,unknown,no
9712,1,-1,0,unknown,no
9713,1,-1,0,unknown,no
9714,1,-1,0,unknown,no
9715,7,-1,0,unknown,no
9716,1,-1,0,unknown,no
9717,1,-1,0,unknown,no
9718,3,-1,0,unknown,no
9719,10,-1,0,unknown,no
9720,1,-1,0,unknown,no
9721,1,-1,0,unknown,no
9722,1,-1,0,unknown,no
9723,1,-1,0,unknown,no
9724,1,-1,0,unknown,no
9725,2,-1,0,unknown,no
9726,2,-1,0,unknown,no
9727,2,-1,0,unknown,no
9728,2,-1,0,unknown,no
9729,3,-1,0,unknown,no
9730,1,-1,0,unknown,no
9731,1,-1,0,unknown,no
9732,1,-1,0,unknown,no
9733,1,-1,0,unknown,no
9734,1,-1,0,unknown,no
9735,1,-1,0,unknown,no
9736,13,-1,0,unknown,no
9737,1,-1,0,unknown,no
9738,1,-1,0,unknown,no
9739,1,-1,0,unknown,no
9740,1,-1,0,unknown,no
9741,1,-1,0,unknown,no
9742,1,-1,0,unknown,no
9743,1,-1,0,unknown,no
9744,1,-1,0,unknown,no
9745,1,-1,0,unknown,no
9746,1,-1,0,unknown,no
9747,2,-1,0,unknown,no
9748,1,-1,0,unknown,no
9749,1,-1,0,unknown,no
9750,1,-1,0,unknown,no
9751,1,-1,0,unknown,no
9752,1,-1,0,unknown,no
9753,1,-1,0,unknown,no
9754,5,-1,0,unknown,no
9755,2,-1,0,unknown,no
9756,1,-1,0,unknown,no
9757,2,-1,0,unknown,no
9758,1,-1,0,unknown,no
9759,1,-1,0,unknown,no
9760,1,-1,0,unknown,no
9761,1,-1,0,unknown,no
9762,2,-1,0,unknown,no
9763,5,-1,0,unknown,no
9764,1,-1,0,unknown,no
9765,4,-1,0,unknown,no
9766,2,-1,0,unknown,no
9767,1,-1,0,unknown,no
9768,1,-1,0,unknown,no
9769,1,-1,0,unknown,no
9770,1,-1,0,unknown,no
9771,1,-1,0,unknown,no
9772,5,-1,0,unknown,no
9773,2,-1,0,unknown,no
9774,1,-1,0,unknown,no
9775,10,-1,0,unknown,yes
9776,1,-1,0,unknown,no
9777,1,-1,0,unknown,no
9778,2,-1,0,unknown,no
9779,1,-1,0,unknown,no
9780,1,-1,0,unknown,no
9781,1,-1,0,unknown,no
9782,1,-1,0,unknown,no
9783,1,-1,0,unknown,no
9784,1,-1,0,unknown,no
9785,1,-1,0,unknown,no
9786,1,-1,0,unknown,no
9787,1,-1,0,unknown,no
9788,1,-1,0,unknown,no
9789,3,-1,0,unknown,no
9790,1,-1,0,unknown,no
9791,9,-1,0,unknown,no
9792,1,-1,0,unknown,no
9793,1,-1,0,unknown,no
9794,2,-1,0,unknown,no
9795,1,-1,0,unknown,no
9796,2,-1,0,unknown,no
9797,1,-1,0,unknown,no
9798,1,-1,0,unknown,no
9799,2,-1,0,unknown,no
9800,1,-1,0,unknown,yes
9801,1,-1,0,unknown,no
9802,1,-1,0,unknown,no
9803,1,-1,0,unknown,no
9804,3,-1,0,unknown,no
9805,1,-1,0,unknown,no
9806,1,-1,0,unknown,no
9807,1,-1,0,unknown,no
9808,3,-1,0,unknown,no
9809,1,-1,0,unknown,no
9810,1,-1,0,unknown,no
9811,1,-1,0,unknown,no
9812,1,-1,0,unknown,no
9813,1,-1,0,unknown,no
9814,1,-1,0,unknown,no
9815,1,-1,0,unknown,no
9816,2,-1,0,unknown,no
9817,2,-1,0,unknown,no
9818,1,-1,0,unknown,no
9819,1,-1,0,unknown,no
9820,1,-1,0,unknown,no
9821,1,-1,0,unknown,no
9822,1,-1,0,unknown,no
9823,1,-1,0,unknown,no
9824,6,-1,0,unknown,no
9825,6,-1,0,unknown,no
9826,1,-1,0,unknown,yes
9827,2,-1,0,unknown,no
9828,2,-1,0,unknown,no
9829,1,-1,0,unknown,no
9830,1,-1,0,unknown,no
9831,1,-1,0,unknown,no
9832,1,-1,0,unknown,no
9833,2,-1,0,unknown,no
9834,2,-1,0,unknown,no
9835,2,-1,0,unknown,no
9836,2,-1,0,unknown,no
9837,1,-1,0,unknown,yes
9838,4,-1,0,unknown,no
9839,2,-1,0,unknown,no
9840,1,-1,0,unknown,no
9841,1,-1,0,unknown,no
9842,3,-1,0,unknown,no
9843,1,-1,0,unknown,no
9844,3,-1,0,unknown,no
9845,1,-1,0,unknown,no
9846,1,-1,0,unknown,no
9847,1,-1,0,unknown,no
9848,1,-1,0,unknown,no
9849,1,-1,0,unknown,no
9850,1,-1,0,unknown,no
9851,1,-1,0,unknown,no
9852,1,-1,0,unknown,no
9853,1,-1,0,unknown,no
9854,1,-1,0,unknown,no
9855,1,-1,0,unknown,no
9856,1,-1,0,unknown,no
9857,1,-1,0,unknown,no
9858,17,-1,0,unknown,no
9859,2,-1,0,unknown,no
9860,2,-1,0,unknown,no
9861,2,-1,0,unknown,no
9862,1,-1,0,unknown,no
9863,7,-1,0,unknown,no
9864,1,-1,0,unknown,no
9865,3,-1,0,unknown,no
9866,1,-1,0,unknown,no
9867,2,-1,0,unknown,no
9868,1,-1,0,unknown,no
9869,2,-1,0,unknown,no
9870,1,-1,0,unknown,no
9871,2,-1,0,unknown,no
9872,1,-1,0,unknown,no
9873,1,-1,0,unknown,no
9874,1,-1,0,unknown,no
9875,1,-1,0,unknown,no
9876,1,-1,0,unknown,no
9877,1,-1,0,unknown,no
9878,1,-1,0,unknown,no
9879,1,-1,0,unknown,no
9880,1,-1,0,unknown,no
9881,1,-1,0,unknown,no
9882,3,-1,0,unknown,no
9883,2,-1,0,unknown,no
9884,2,-1,0,unknown,no
9885,2,-1,0,unknown,no
9886,1,-1,0,unknown,no
9887,1,-1,0,unknown,no
9888,1,-1,0,unknown,no
9889,6,-1,0,unknown,yes
9890,1,-1,0,unknown,no
9891,1,-1,0,unknown,no
9892,1,-1,0,unknown,no
9893,1,-1,0,unknown,no
9894,1,-1,0,unknown,no
9895,1,-1,0,unknown,no
9896,1,-1,0,unknown,no
9897,1,-1,0,unknown,no
9898,1,-1,0,unknown,no
9899,2,-1,0,unknown,no
9900,2,-1,0,unknown,no
9901,1,-1,0,unknown,yes
9902,5,-1,0,unknown,no
9903,1,-1,0,unknown,no
9904,1,-1,0,unknown,no
9905,1,-1,0,unknown,no
9906,2,-1,0,unknown,no
9907,2,-1,0,unknown,no
9908,1,-1,0,unknown,no
9909,1,-1,0,unknown,no
9910,1,-1,0,unknown,no
9911,1,-1,0,unknown,no
9912,2,-1,0,unknown,no
9913,2,-1,0,unknown,no
9914,2,-1,0,unknown,no
9915,2,-1,0,unknown,no
9916,1,-1,0,unknown,no
9917,1,-1,0,unknown,no
9918,1,-1,0,unknown,no
9919,1,-1,0,unknown,no
9920,1,-1,0,unknown,no
9921,4,-1,0,unknown,no
9922,4,-1,0,unknown,no
9923,4,-1,0,unknown,no
9924,3,-1,0,unknown,no
9925,3,-1,0,unknown,no
9926,2,-1,0,unknown,no
9927,3,-1,0,unknown,no
9928,2,-1,0,unknown,no
9929,2,-1,0,unknown,no
9930,2,-1,0,unknown,no
9931,6,-1,0,unknown,no
9932,3,-1,0,unknown,no
9933,1,-1,0,unknown,no
9934,1,-1,0,unknown,no
9935,1,-1,0,unknown,no
9936,2,-1,0,unknown,no
9937,6,-1,0,unknown,no
9938,2,-1,0,unknown,no
9939,3,-1,0,unknown,no
9940,4,-1,0,unknown,no
9941,3,-1,0,unknown,no
9942,2,-1,0,unknown,no
9943,2,-1,0,unknown,no
9944,2,-1,0,unknown,no
9945,5,-1,0,unknown,no
9946,6,-1,0,unknown,no
9947,2,-1,0,unknown,no
9948,3,-1,0,unknown,yes
9949,2,-1,0,unknown,no
9950,2,-1,0,unknown,no
9951,2,-1,0,unknown,no
9952,3,-1,0,unknown,no
9953,6,-1,0,unknown,no
9954,2,-1,0,unknown,no
9955,2,-1,0,unknown,no
9956,3,-1,0,unknown,no
9957,17,-1,0,unknown,no
9958,2,-1,0,unknown,no
9959,2,-1,0,unknown,yes
9960,2,-1,0,unknown,no
9961,2,-1,0,unknown,no
9962,3,-1,0,unknown,yes
9963,3,-1,0,unknown,no
9964,4,-1,0,unknown,no
9965,37,-1,0,unknown,no
9966,17,-1,0,unknown,no
9967,2,-1,0,unknown,no
9968,3,-1,0,unknown,no
9969,4,-1,0,unknown,no
9970,2,-1,0,unknown,no
9971,2,-1,0,unknown,no
9972,4,-1,0,unknown,no
9973,2,-1,0,unknown,no
9974,2,-1,0,unknown,no
9975,4,-1,0,unknown,no
9976,3,-1,0,unknown,no
9977,4,-1,0,unknown,no
9978,3,-1,0,unknown,no
9979,6,-1,0,unknown,no
9980,2,-1,0,unknown,no
9981,3,-1,0,unknown,no
9982,3,-1,0,unknown,no
9983,2,-1,0,unknown,no
9984,2,-1,0,unknown,no
9985,2,-1,0,unknown,no
9986,3,-1,0,unknown,no
9987,8,-1,0,unknown,yes
9988,5,-1,0,unknown,no
9989,4,-1,0,unknown,no
9990,3,-1,0,unknown,no
9991,3,-1,0,unknown,no
9992,2,-1,0,unknown,no
9993,2,-1,0,unknown,no
9994,3,-1,0,unknown,yes
9995,2,-1,0,unknown,no
9996,3,-1,0,unknown,no
9997,2,-1,0,unknown,no
9998,5,-1,0,unknown,no
9999,2,-1,0,unknown,no
10000,5,-1,0,unknown,no
10001,2,-1,0,unknown,no
10002,2,-1,0,unknown,no
10003,2,-1,0,unknown,no
10004,2,-1,0,unknown,no
10005,4,-1,0,unknown,no
10006,2,-1,0,unknown,no
10007,3,-1,0,unknown,no
10008,3,-1,0,unknown,no
10009,3,-1,0,unknown,no
10010,2,-1,0,unknown,no
10011,12,-1,0,unknown,no
10012,3,-1,0,unknown,no
10013,2,-1,0,unknown,no
10014,26,-1,0,unknown,no
10015,2,-1,0,unknown,no
10016,4,-1,0,unknown,no
10017,4,-1,0,unknown,no
10018,2,-1,0,unknown,no
10019,2,-1,0,unknown,no
10020,5,-1,0,unknown,no
10021,2,-1,0,unknown,no
10022,4,-1,0,unknown,no
10023,2,-1,0,unknown,no
10024,3,-1,0,unknown,no
10025,6,-1,0,unknown,no
10026,10,-1,0,unknown,no
10027,3,-1,0,unknown,no
10028,3,-1,0,unknown,no
10029,3,-1,0,unknown,no
10030,4,-1,0,unknown,no
10031,5,-1,0,unknown,no
10032,6,-1,0,unknown,no
10033,4,-1,0,unknown,no
10034,2,-1,0,unknown,no
10035,10,-1,0,unknown,no
10036,3,-1,0,unknown,no
10037,4,-1,0,unknown,no
10038,7,-1,0,unknown,no
10039,6,-1,0,unknown,no
10040,3,-1,0,unknown,no
10041,2,-1,0,unknown,no
10042,12,-1,0,unknown,no
10043,5,-1,0,unknown,no
10044,4,-1,0,unknown,no
10045,4,-1,0,unknown,no
10046,2,-1,0,unknown,no
10047,3,-1,0,unknown,no
10048,5,-1,0,unknown,no
10049,5,-1,0,unknown,no
10050,3,-1,0,unknown,yes
10051,9,-1,0,unknown,no
10052,4,-1,0,unknown,no
10053,3,-1,0,unknown,no
10054,4,-1,0,unknown,yes
10055,2,-1,0,unknown,no
10056,2,-1,0,unknown,no
10057,2,-1,0,unknown,no
10058,3,-1,0,unknown,no
10059,3,-1,0,unknown,no
10060,8,-1,0,unknown,no
10061,4,-1,0,unknown,no
10062,2,-1,0,unknown,no
10063,2,-1,0,unknown,no
10064,4,-1,0,unknown,yes
10065,1,-1,0,unknown,no
10066,3,-1,0,unknown,no
10067,2,-1,0,unknown,no
10068,5,-1,0,unknown,no
10069,10,-1,0,unknown,no
10070,1,-1,0,unknown,no
10071,8,-1,0,unknown,yes
10072,2,-1,0,unknown,no
10073,3,-1,0,unknown,no
10074,1,-1,0,unknown,no
10075,1,-1,0,unknown,no
10076,1,-1,0,unknown,no
10077,1,-1,0,unknown,no
10078,1,-1,0,unknown,no
10079,4,-1,0,unknown,no
10080,1,-1,0,unknown,no
10081,9,-1,0,unknown,no
10082,1,-1,0,unknown,no
10083,1,-1,0,unknown,no
10084,1,-1,0,unknown,no
10085,4,-1,0,unknown,no
10086,1,-1,0,unknown,no
10087,2,-1,0,unknown,no
10088,1,-1,0,unknown,no
10089,5,-1,0,unknown,no
10090,2,-1,0,unknown,no
10091,3,-1,0,unknown,no
10092,1,-1,0,unknown,no
10093,1,-1,0,unknown,no
10094,1,-1,0,unknown,no
10095,1,-1,0,unknown,no
10096,2,-1,0,unknown,no
10097,5,-1,0,unknown,no
10098,1,-1,0,unknown,yes
10099,1,-1,0,unknown,yes
10100,1,-1,0,unknown,no
10101,1,-1,0,unknown,no
10102,1,-1,0,unknown,no
10103,1,-1,0,unknown,no
10104,4,-1,0,unknown,no
10105,1,-1,0,unknown,no
10106,1,-1,0,unknown,no
10107,1,-1,0,unknown,no
10108,1,-1,0,unknown,no
10109,1,-1,0,unknown,no
10110,1,-1,0,unknown,yes
10111,1,-1,0,unknown,no
10112,1,-1,0,unknown,no
10113,1,-1,0,unknown,no
10114,2,-1,0,unknown,no
10115,3,-1,0,unknown,no
10116,2,-1,0,unknown,no
10117,2,-1,0,unknown,no
10118,1,-1,0,unknown,no
10119,1,-1,0,unknown,no
10120,1,-1,0,unknown,no
10121,1,-1,0,unknown,no
10122,1,-1,0,unknown,no
10123,1,-1,0,unknown,no
10124,1,-1,0,unknown,no
10125,1,-1,0,unknown,no
10126,1,-1,0,unknown,no
10127,2,-1,0,unknown,no
10128,1,-1,0,unknown,no
10129,1,-1,0,unknown,no
10130,1,-1,0,unknown,no
10131,2,-1,0,unknown,no
10132,1,-1,0,unknown,no
10133,1,-1,0,unknown,no
10134,1,-1,0,unknown,no
10135,1,-1,0,unknown,no
10136,1,-1,0,unknown,no
10137,1,-1,0,unknown,no
10138,1,-1,0,unknown,no
10139,16,-1,0,unknown,no
10140,1,-1,0,unknown,no
10141,1,-1,0,unknown,no
10142,1,-1,0,unknown,no
10143,1,-1,0,unknown,no
10144,4,-1,0,unknown,no
10145,1,-1,0,unknown,no
10146,2,-1,0,unknown,no
10147,1,-1,0,unknown,no
10148,1,-1,0,unknown,yes
10149,1,-1,0,unknown,no
10150,1,-1,0,unknown,no
10151,1,-1,0,unknown,no
10152,1,-1,0,unknown,no
10153,1,-1,0,unknown,no
10154,1,-1,0,unknown,no
10155,1,-1,0,unknown,yes
